,Desarrollador,Año,recommend,sentiment_analysis
58948,Zombie Panic Team,2007,True,2
58949,Zombie Panic Team,2007,True,1
58950,Zombie Panic Team,2007,True,0
58951,Zombie Panic Team,2007,True,1
58952,Zombie Panic Team,2007,True,2
58953,Zombie Panic Team,2007,True,1
58954,Zombie Panic Team,2007,True,1
58955,Zombie Panic Team,2007,True,2
58956,Zombie Panic Team,2007,True,2
58957,Zombie Panic Team,2007,True,1
58958,Zombie Panic Team,2007,True,1
58959,Zombie Panic Team,2007,False,0
58960,Zombie Panic Team,2007,True,0
58961,Zombie Panic Team,2007,True,2
58962,Zombie Panic Team,2007,True,2
58963,Zombie Panic Team,2007,True,2
58964,Zombie Panic Team,2007,True,2
58965,Zombie Panic Team,2007,True,2
58966,Zombie Panic Team,2007,True,2
58967,Zombie Panic Team,2007,True,1
58968,Zombie Panic Team,2007,True,1
58969,Zombie Panic Team,2007,True,2
58970,Zombie Panic Team,2007,True,2
58971,Zombie Panic Team,2007,True,0
58972,Zombie Panic Team,2007,True,2
58973,Zombie Panic Team,2007,True,1
58974,Zombie Panic Team,2007,True,1
58975,Zombie Panic Team,2007,True,2
58976,Zombie Panic Team,2007,True,1
58977,Zombie Panic Team,2007,True,0
58978,Zombie Panic Team,2007,True,1
58979,Zombie Panic Team,2007,True,2
58980,Zombie Panic Team,2007,True,1
58981,Zombie Panic Team,2007,True,1
58982,Zombie Panic Team,2007,True,2
58983,Zombie Panic Team,2007,True,2
58984,Zombie Panic Team,2007,True,1
58985,Zombie Panic Team,2007,True,1
58986,Zombie Panic Team,2007,False,0
58987,Zombie Panic Team,2007,True,0
58988,Zombie Panic Team,2007,True,2
58989,Zombie Panic Team,2007,True,2
58990,Zombie Panic Team,2007,True,2
58991,Zombie Panic Team,2007,True,2
58992,Zombie Panic Team,2007,True,2
58993,Zombie Panic Team,2007,True,2
58994,Zombie Panic Team,2007,True,1
58995,Zombie Panic Team,2007,True,1
58996,Zombie Panic Team,2007,True,2
58997,Zombie Panic Team,2007,True,2
58998,Zombie Panic Team,2007,True,0
58999,Zombie Panic Team,2007,True,2
59000,Zombie Panic Team,2007,True,1
59001,Zombie Panic Team,2007,True,1
59002,Synergy Team,2005,True,2
59003,Synergy Team,2005,True,1
59004,Synergy Team,2005,True,2
59005,Synergy Team,2005,True,2
59006,Synergy Team,2005,True,2
59007,Synergy Team,2005,True,2
59008,Synergy Team,2005,True,2
59009,Synergy Team,2005,False,2
59010,Synergy Team,2005,True,2
59011,Synergy Team,2005,True,2
59012,Synergy Team,2005,True,2
59013,Synergy Team,2005,True,1
59014,Synergy Team,2005,True,1
59015,Synergy Team,2005,True,2
59016,Synergy Team,2005,True,2
59017,Synergy Team,2005,True,1
59018,Synergy Team,2005,True,2
59019,Synergy Team,2005,True,1
59020,Synergy Team,2005,True,2
59021,Synergy Team,2005,True,1
59022,Synergy Team,2005,True,2
59023,Synergy Team,2005,True,2
59024,Synergy Team,2005,True,2
59025,Synergy Team,2005,True,2
59026,Synergy Team,2005,True,2
59027,Synergy Team,2005,False,2
59028,Synergy Team,2005,True,2
59029,Synergy Team,2005,True,2
59030,Synergy Team,2005,True,2
59031,Synergy Team,2005,True,1
59032,Synergy Team,2005,True,1
59033,Synergy Team,2005,True,2
59034,Synergy Team,2005,True,2
59035,Synergy Team,2005,True,1
59036,Synergy Team,2005,True,2
59037,Synergy Team,2005,True,1
59038,Crackpot Entertainment,2008,True,1
59039,Crackpot Entertainment,2008,True,1
59040,Nadeo,2008,True,2
59041,Nadeo,2008,True,2
59042,Nadeo,2008,True,2
59043,Nadeo,2008,True,1
59044,Nadeo,2008,True,2
59045,Nadeo,2008,True,2
59046,Nadeo,2008,True,1
59047,Nadeo,2008,False,0
59048,Nadeo,2008,True,2
59049,Ubisoft Montreal,2008,True,2
59050,Ubisoft Montreal,2008,True,2
59051,Ubisoft Montreal,2008,True,1
59052,Ubisoft Montreal,2008,True,2
59053,Ubisoft Montreal,2008,True,2
59054,Ubisoft Montreal,2008,True,1
59055,Ubisoft Montreal,2008,True,0
59056,Nadeo,2008,True,2
59057,Nadeo,2008,False,2
59058,Valve,2007,True,2
59059,Valve,2007,True,2
59060,Valve,2007,True,1
59061,Valve,2007,True,1
59062,Valve,2007,True,2
59063,Valve,2007,True,2
59064,Valve,2007,True,0
59065,Valve,2007,True,2
59066,Valve,2007,True,1
59067,Valve,2007,True,1
59068,Valve,2007,True,1
59069,Valve,2007,True,2
59070,Valve,2007,True,2
59071,Valve,2007,True,0
59072,Valve,2007,True,0
59073,Valve,2007,True,1
59074,Valve,2007,True,2
59075,Valve,2007,True,1
59076,Valve,2007,True,1
59077,Valve,2007,True,0
59078,Valve,2007,True,2
59079,Valve,2007,True,2
59080,Valve,2007,True,2
59081,Valve,2007,True,2
59082,Valve,2007,True,1
59083,Valve,2007,True,2
59084,Valve,2007,True,0
59085,Valve,2007,True,2
59086,Valve,2007,True,2
59087,Valve,2007,True,2
59088,Valve,2007,True,2
59089,Valve,2007,True,2
59090,Valve,2007,True,2
59091,Valve,2007,True,1
59092,Valve,2007,True,2
59093,Valve,2007,True,2
59094,Valve,2007,True,1
59095,Valve,2007,True,2
59096,Valve,2007,True,2
59097,Valve,2007,True,2
59098,Valve,2007,True,2
59099,Valve,2007,True,2
59100,Valve,2007,True,2
59101,Last Day of Work,2007,True,2
59102,Last Day of Work,2007,True,2
59103,Nival,2006,True,2
59104,Redlynx,2008,True,2
59105,Redlynx,2008,True,2
59106,Redlynx,2008,True,2
59107,Dylan Fitterer,2008,True,0
59108,Dylan Fitterer,2008,True,2
59109,Dylan Fitterer,2008,True,2
59110,Dylan Fitterer,2008,True,1
59111,Dylan Fitterer,2008,True,2
59112,Dylan Fitterer,2008,True,2
59113,Dylan Fitterer,2008,True,2
59114,Dylan Fitterer,2008,True,2
59115,Dylan Fitterer,2008,True,0
59116,Dylan Fitterer,2008,True,2
59117,Dylan Fitterer,2008,True,1
59118,Dylan Fitterer,2008,True,2
59119,Dylan Fitterer,2008,True,0
59120,Dylan Fitterer,2008,True,1
59121,Ascaron Entertainment ltd.,2006,True,2
59122,Relic Entertainment,2008,False,2
59123,Relic Entertainment,2008,True,1
59124,Relic Entertainment,2008,True,0
59125,Relic Entertainment,2008,True,2
59126,Relic Entertainment,2008,True,1
59127,Relic Entertainment,2008,True,2
59128,Relic Entertainment,2008,True,2
59129,SimBin,2007,True,1
59130,SimBin,2007,True,2
59131,SimBin,2007,True,0
59132,SimBin,2007,True,2
59133,"PopCap Games, Inc.",2007,True,1
59134,Relic Entertainment,2006,True,1
59135,Relic Entertainment,2006,True,2
59136,Relic Entertainment,2006,True,2
59137,Relic Entertainment,2006,True,2
59138,Relic Entertainment,2006,True,1
59139,Relic Entertainment,2006,True,2
59140,Relic Entertainment,2006,True,2
59141,Relic Entertainment,2006,True,2
59142,Relic Entertainment,2006,True,1
59143,Relic Entertainment,2006,True,2
59144,Relic Entertainment,2006,True,1
59145,Relic Entertainment,2006,True,2
59146,Relic Entertainment,2006,True,2
59147,Relic Entertainment,2006,True,2
59148,Relic Entertainment,2006,True,1
59149,Relic Entertainment,2006,True,2
59150,Relic Entertainment,2006,True,2
59151,Relic Entertainment,2006,True,2
59152,Relic Entertainment,2006,True,1
59153,Relic Entertainment,2006,True,2
59154,id Software,1999,True,2
59155,id Software,1997,True,2
59156,id Software,1990,False,0
59157,id Software,1990,True,2
59158,Valve,2007,True,1
59159,Valve,2007,True,1
59160,Valve,2007,True,2
59161,Valve,2007,True,2
59162,Valve,2007,True,1
59163,Valve,2007,True,1
59164,Valve,2007,True,2
59165,Valve,2007,True,2
59166,Valve,2007,True,2
59167,Valve,2007,True,2
59168,Valve,2007,True,2
59169,Valve,2007,True,1
59170,Valve,2007,True,2
59171,Valve,2007,True,1
59172,Valve,2007,True,2
59173,Valve,2007,True,2
59174,Valve,2007,True,1
59175,Valve,2007,True,2
59176,Valve,2007,True,2
59177,Valve,2007,True,2
59178,Valve,2007,False,2
59179,Valve,2007,True,2
59180,Valve,2007,True,2
59181,Valve,2007,True,1
59182,Valve,2007,True,1
59183,Valve,2007,True,2
59184,Valve,2007,True,2
59185,Valve,2007,True,1
59186,Valve,2007,True,2
59187,Valve,2007,True,2
59188,Valve,2007,True,2
59189,Valve,2007,True,2
59190,Valve,2007,True,1
59191,Valve,2007,True,2
59192,Valve,2007,True,2
59193,Valve,2007,True,2
59194,Valve,2007,True,2
59195,Valve,2007,True,1
59196,Valve,2007,True,1
59197,Valve,2007,True,2
59198,Valve,2007,True,2
59199,Valve,2007,True,2
59200,Valve,2007,True,2
59201,Valve,2007,True,1
59202,Valve,2007,True,0
59203,Valve,2007,True,1
59204,Valve,2007,True,2
59205,Valve,2007,True,2
59206,Valve,2007,True,2
59207,Valve,2007,True,2
59208,Valve,2007,True,2
59209,Valve,2007,True,2
59210,Valve,2007,False,0
59211,Valve,2007,True,2
59212,Valve,2007,True,2
59213,Valve,2007,True,1
59214,Valve,2007,True,1
59215,Valve,2007,True,2
59216,Valve,2007,True,2
59217,Valve,2007,True,1
59218,Valve,2007,True,1
59219,Valve,2007,True,2
59220,Valve,2007,True,1
59221,Valve,2007,True,2
59222,Valve,2007,True,1
59223,Valve,2007,True,2
59224,Valve,2007,True,1
59225,Valve,2007,True,0
59226,Valve,2007,True,2
59227,Valve,2007,True,2
59228,Valve,2007,True,0
59229,Valve,2007,True,2
59230,Valve,2007,True,1
59231,Valve,2007,True,2
59232,Valve,2007,True,1
59233,Valve,2007,True,2
59234,Valve,2007,False,0
59235,Valve,2007,True,2
59236,Valve,2007,True,2
59237,Valve,2007,True,2
59238,Valve,2007,True,2
59239,Valve,2007,True,1
59240,Valve,2007,True,2
59241,Valve,2007,True,2
59242,Valve,2007,True,0
59243,Valve,2007,True,1
59244,Valve,2007,True,2
59245,Valve,2007,True,0
59246,Valve,2007,True,2
59247,Valve,2007,True,2
59248,Valve,2007,True,1
59249,Valve,2007,True,2
59250,Valve,2007,True,1
59251,Valve,2007,True,2
59252,Valve,2007,True,1
59253,Valve,2007,True,1
59254,Valve,2007,True,0
59255,Valve,2007,True,1
59256,Valve,2007,True,2
59257,Valve,2007,True,2
59258,Valve,2007,True,2
59259,Valve,2007,True,1
59260,Valve,2007,True,1
59261,Valve,2007,True,2
59262,Valve,2007,True,1
59263,Valve,2007,False,2
59264,Valve,2007,True,2
59265,Valve,2007,True,2
59266,Valve,2007,True,2
59267,Valve,2007,True,2
59268,Valve,2007,True,2
59269,Valve,2007,True,1
59270,Valve,2007,True,1
59271,Valve,2007,True,2
59272,Valve,2007,True,2
59273,Valve,2007,True,2
59274,Valve,2007,True,1
59275,Valve,2007,True,2
59276,Valve,2007,True,1
59277,Valve,2007,True,2
59278,Valve,2007,True,2
59279,Valve,2007,True,2
59280,Valve,2007,True,2
59281,Valve,2007,True,2
59282,Valve,2007,True,1
59283,Valve,2007,True,1
59284,Valve,2007,True,0
59285,Valve,2007,True,2
59286,Valve,2007,True,2
59287,Valve,2007,True,2
59288,Valve,2007,True,2
59289,Valve,2007,True,2
59290,Valve,2007,True,1
59291,Valve,2007,True,2
59292,Valve,2007,True,2
59293,Valve,2007,True,2
59294,Valve,2007,True,2
59295,Valve,2007,True,2
59296,Valve,2007,True,2
59297,Valve,2007,True,2
59298,Valve,2007,True,1
59299,Valve,2007,True,2
59300,Valve,2007,True,2
59301,Valve,2007,True,2
59302,Valve,2007,True,2
59303,Valve,2007,True,1
59304,Valve,2007,True,2
59305,Valve,2007,True,2
59306,Valve,2007,True,2
59307,Valve,2007,True,2
59308,Valve,2007,True,1
59309,Valve,2007,True,2
59310,Valve,2007,True,2
59311,Valve,2007,True,2
59312,Valve,2007,True,1
59313,Valve,2007,True,1
59314,Valve,2007,True,2
59315,Valve,2007,True,2
59316,Valve,2007,True,2
59317,Valve,2007,True,2
59318,Valve,2007,True,1
59319,Valve,2007,True,2
59320,Valve,2007,True,2
59321,Valve,2007,True,2
59322,Valve,2007,True,1
59323,Valve,2007,True,2
59324,Valve,2007,True,1
59325,Valve,2007,True,1
59326,Valve,2007,True,2
59327,Valve,2007,True,1
59328,Valve,2007,True,2
59329,Valve,2007,True,1
59330,Valve,2007,True,2
59331,Valve,2007,True,2
59332,Valve,2007,True,2
59333,Valve,2007,True,2
59334,Valve,2007,True,0
59335,Valve,2007,True,2
59336,Valve,2007,True,2
59337,Valve,2007,True,1
59338,Valve,2007,True,2
59339,Valve,2007,True,2
59340,Valve,2007,True,2
59341,Valve,2007,True,2
59342,Valve,2007,True,0
59343,Valve,2007,True,1
59344,Valve,2007,True,2
59345,Valve,2007,True,0
59346,Valve,2007,True,2
59347,Valve,2007,True,0
59348,Valve,2007,True,1
59349,Valve,2007,True,1
59350,Valve,2007,True,2
59351,Valve,2007,True,1
59352,Valve,2007,True,1
59353,Valve,2007,True,2
59354,Valve,2007,True,2
59355,Valve,2007,True,2
59356,Valve,2007,True,1
59357,Valve,2007,True,2
59358,Valve,2007,True,0
59359,Valve,2007,True,2
59360,Valve,2007,True,2
59361,Valve,2007,True,2
59362,Valve,2007,True,2
59363,Valve,2007,True,2
59364,Valve,2007,True,1
59365,Valve,2007,True,2
59366,Valve,2007,True,1
59367,Valve,2007,True,2
59368,Valve,2007,True,2
59369,Valve,2007,True,2
59370,Valve,2007,True,1
59371,Valve,2007,True,2
59372,Valve,2007,True,2
59373,Valve,2007,True,2
59374,Valve,2007,True,1
59375,Valve,2007,False,1
59376,Valve,2007,True,2
59377,Valve,2007,True,1
59378,Valve,2007,True,2
59379,Valve,2007,True,2
59380,Valve,2007,True,2
59381,Valve,2007,True,2
59382,Valve,2007,True,1
59383,Valve,2007,True,2
59384,Valve,2007,True,2
59385,Valve,2007,True,2
59386,Valve,2007,True,2
59387,Valve,2007,True,2
59388,Valve,2007,True,2
59389,Valve,2007,True,2
59390,Valve,2007,True,2
59391,Valve,2007,True,2
59392,Valve,2007,True,2
59393,Valve,2007,True,1
59394,Valve,2007,True,2
59395,Valve,2007,True,1
59396,Valve,2007,True,1
59397,Valve,2007,True,2
59398,Valve,2007,True,2
59399,Valve,2007,True,2
59400,Valve,2007,True,1
59401,Valve,2007,True,1
59402,Valve,2007,True,1
59403,Valve,2007,True,1
59404,Valve,2007,False,1
59405,Valve,2007,True,2
59406,Valve,2007,True,1
59407,Valve,2007,False,2
59408,Valve,2007,True,2
59409,Valve,2007,True,2
59410,Valve,2007,True,2
59411,Valve,2007,True,2
59412,Valve,2007,True,2
59413,Valve,2007,True,2
59414,Valve,2007,True,1
59415,Valve,2007,True,1
59416,Valve,2007,True,1
59417,Valve,2007,True,2
59418,Valve,2007,True,2
59419,Valve,2007,True,2
59420,Valve,2007,True,2
59421,Valve,2007,True,2
59422,Valve,2007,True,1
59423,Valve,2007,True,2
59424,Valve,2007,True,2
59425,Valve,2007,False,0
59426,Valve,2007,True,0
59427,Valve,2007,True,1
59428,Valve,2007,True,0
59429,Valve,2007,True,1
59430,Valve,2007,True,1
59431,Valve,2007,True,2
59432,Valve,2007,True,2
59433,Valve,2007,True,2
59434,Valve,2007,True,2
59435,Valve,2007,True,2
59436,Valve,2007,True,0
59437,Valve,2007,True,2
59438,Valve,2007,True,1
59439,Valve,2007,True,0
59440,Valve,2007,True,2
59441,Valve,2007,True,1
59442,Valve,2007,True,2
59443,Valve,2007,True,2
59444,Valve,2007,True,2
59445,Valve,2007,True,2
59446,Valve,2007,True,1
59447,Valve,2007,True,2
59448,Valve,2007,True,0
59449,Valve,2007,True,2
59450,Valve,2007,True,2
59451,Valve,2007,True,2
59452,Valve,2007,True,2
59453,Valve,2007,True,2
59454,Valve,2007,True,2
59455,Valve,2007,True,2
59456,Valve,2007,True,2
59457,Valve,2007,True,2
59458,Valve,2007,True,2
59459,Valve,2007,True,2
59460,Valve,2007,True,2
59461,Valve,2007,False,0
59462,Valve,2007,True,0
59463,Valve,2007,True,1
59464,Valve,2007,True,2
59465,Valve,2007,True,1
59466,Valve,2007,True,2
59467,Valve,2007,True,2
59468,Valve,2007,True,2
59469,Valve,2007,True,2
59470,Valve,2007,True,2
59471,Valve,2007,True,2
59472,Valve,2007,True,2
59473,Valve,2007,True,2
59474,Valve,2007,True,1
59475,Valve,2007,True,2
59476,Valve,2007,True,1
59477,Valve,2007,True,2
59478,Valve,2007,True,2
59479,Valve,2007,True,2
59480,Valve,2007,True,2
59481,Valve,2007,True,2
59482,Valve,2007,True,2
59483,Valve,2007,True,1
59484,Valve,2007,True,1
59485,Valve,2007,True,1
59486,Valve,2007,True,1
59487,Valve,2007,True,2
59488,Valve,2007,True,2
59489,Valve,2007,True,2
59490,Valve,2007,True,2
59491,Valve,2007,True,2
59492,Valve,2007,True,2
59493,Valve,2007,True,1
59494,Valve,2007,True,2
59495,Valve,2007,True,2
59496,Valve,2007,True,0
59497,Valve,2007,True,1
59498,Valve,2007,False,1
59499,Valve,2007,True,2
59500,Valve,2007,True,2
59501,Valve,2007,True,2
59502,Valve,2007,True,2
59503,Valve,2007,False,0
59504,Valve,2007,True,2
59505,Valve,2007,False,0
59506,Valve,2007,True,2
59507,Valve,2007,True,2
59508,Valve,2007,True,1
59509,Valve,2007,True,2
59510,Valve,2007,True,2
59511,Valve,2007,True,1
59512,Valve,2007,True,2
59513,Valve,2007,True,2
59514,Valve,2007,True,1
59515,Valve,2007,True,2
59516,Valve,2007,True,1
59517,Valve,2007,True,2
59518,Valve,2007,True,1
59519,Valve,2007,True,2
59520,Valve,2007,True,2
59521,Valve,2007,True,2
59522,Valve,2007,True,1
59523,Valve,2007,True,2
59524,Valve,2007,True,2
59525,Valve,2007,True,0
59526,Valve,2007,True,2
59527,Valve,2007,True,2
59528,Valve,2007,True,1
59529,Valve,2007,True,1
59530,Valve,2007,True,2
59531,Valve,2007,True,2
59532,Valve,2007,True,2
59533,Valve,2007,True,1
59534,Valve,2007,True,0
59535,Valve,2007,True,2
59536,Valve,2007,True,2
59537,Valve,2007,True,2
59538,Valve,2007,True,2
59539,Valve,2007,True,0
59540,Valve,2007,True,1
59541,Valve,2007,True,2
59542,Valve,2007,True,2
59543,Valve,2007,True,2
59544,Valve,2007,True,2
59545,Valve,2007,True,1
59546,Valve,2007,True,1
59547,Valve,2007,True,2
59548,Valve,2007,True,2
59549,Valve,2007,True,0
59550,Valve,2007,True,2
59551,Valve,2007,True,1
59552,Valve,2007,True,1
59553,Valve,2007,True,2
59554,Valve,2007,True,2
59555,Valve,2007,True,2
59556,Valve,2007,False,2
59557,Valve,2007,True,1
59558,Valve,2007,True,2
59559,Valve,2007,True,1
59560,Valve,2007,True,2
59561,Valve,2007,True,2
59562,Valve,2007,True,2
59563,Valve,2007,True,2
59564,Valve,2007,True,2
59565,Valve,2007,True,1
59566,Valve,2007,True,1
59567,Valve,2007,True,2
59568,Valve,2007,True,2
59569,Valve,2007,True,1
59570,Valve,2007,True,1
59571,Valve,2007,True,1
59572,Valve,2007,True,2
59573,Valve,2007,True,2
59574,Valve,2007,True,2
59575,Valve,2007,True,2
59576,Valve,2007,False,2
59577,Valve,2007,True,0
59578,Valve,2007,True,2
59579,Valve,2007,True,2
59580,Valve,2007,True,1
59581,Valve,2007,True,2
59582,Valve,2007,True,1
59583,Valve,2007,True,0
59584,Valve,2007,True,2
59585,Valve,2007,True,2
59586,Valve,2007,True,2
59587,Valve,2007,True,2
59588,Valve,2007,True,0
59589,Valve,2007,True,2
59590,Valve,2007,True,0
59591,Valve,2007,True,2
59592,Valve,2007,True,0
59593,Valve,2007,True,2
59594,Valve,2007,True,2
59595,Valve,2007,True,1
59596,Valve,2007,True,1
59597,Valve,2007,True,1
59598,Valve,2007,True,1
59599,Valve,2007,True,1
59600,Valve,2007,True,2
59601,Valve,2007,True,1
59602,Valve,2007,True,2
59603,Valve,2007,True,2
59604,Valve,2007,True,1
59605,Valve,2007,True,2
59606,Valve,2007,True,2
59607,Valve,2007,True,2
59608,Valve,2007,True,2
59609,Valve,2007,True,2
59610,Valve,2007,True,0
59611,Valve,2007,True,2
59612,Valve,2007,True,1
59613,Valve,2007,True,2
59614,Valve,2007,True,1
59615,Valve,2007,True,2
59616,Valve,2007,True,2
59617,Valve,2007,True,2
59618,Valve,2007,True,0
59619,Valve,2007,True,1
59620,Valve,2007,True,0
59621,Valve,2007,True,1
59622,Valve,2007,True,1
59623,Valve,2007,True,2
59624,Valve,2007,True,0
59625,Valve,2007,True,1
59626,Valve,2007,True,2
59627,Valve,2007,True,2
59628,Valve,2007,True,2
59629,Valve,2007,True,2
59630,Valve,2007,True,2
59631,Valve,2007,True,2
59632,Valve,2007,True,0
59633,Valve,2007,True,0
59634,Valve,2007,True,2
59635,Valve,2007,True,1
59636,Valve,2007,True,1
59637,Valve,2007,True,2
59638,Valve,2007,True,2
59639,Valve,2007,True,2
59640,Valve,2007,True,0
59641,Valve,2007,True,2
59642,Valve,2007,True,2
59643,Valve,2007,True,1
59644,Valve,2007,True,1
59645,Valve,2007,True,2
59646,Valve,2007,True,2
59647,Valve,2007,True,1
59648,Valve,2007,True,2
59649,Valve,2007,True,2
59650,Valve,2007,True,1
59651,Valve,2007,True,1
59652,Valve,2007,True,1
59653,Valve,2007,True,1
59654,Valve,2007,True,2
59655,Valve,2007,True,1
59656,Valve,2007,True,2
59657,Valve,2007,True,1
59658,Valve,2007,True,2
59659,Valve,2007,True,2
59660,Valve,2007,True,2
59661,Valve,2007,True,2
59662,Valve,2007,True,0
59663,Valve,2007,True,2
59664,Valve,2007,True,1
59665,Valve,2007,True,2
59666,Valve,2007,True,2
59667,Valve,2007,True,2
59668,Valve,2007,True,2
59669,Valve,2007,False,0
59670,Valve,2007,True,1
59671,Valve,2007,True,1
59672,Valve,2007,True,2
59673,Valve,2007,True,2
59674,Valve,2007,True,2
59675,Valve,2007,True,1
59676,Valve,2007,True,2
59677,Valve,2007,True,2
59678,Valve,2007,True,0
59679,Valve,2007,False,2
59680,Valve,2007,True,1
59681,Valve,2007,True,1
59682,Valve,2007,True,2
59683,Valve,2007,True,1
59684,Valve,2007,True,2
59685,Valve,2007,True,2
59686,Valve,2007,True,2
59687,Valve,2007,True,1
59688,Valve,2007,True,2
59689,Valve,2007,True,1
59690,Valve,2007,True,2
59691,Valve,2007,True,1
59692,Valve,2007,True,2
59693,Valve,2007,True,2
59694,Valve,2007,True,2
59695,Valve,2007,True,1
59696,Valve,2007,True,1
59697,Valve,2007,True,2
59698,Valve,2007,True,2
59699,Valve,2007,True,2
59700,Valve,2007,True,2
59701,Valve,2007,True,2
59702,Valve,2007,True,2
59703,Valve,2007,False,2
59704,Valve,2007,True,2
59705,Valve,2007,True,2
59706,Valve,2007,True,2
59707,Valve,2007,True,2
59708,Valve,2007,True,2
59709,Valve,2007,True,2
59710,Valve,2007,True,2
59711,Valve,2007,True,2
59712,Valve,2007,True,2
59713,Valve,2007,True,0
59714,Valve,2007,False,1
59715,Valve,2007,True,2
59716,Valve,2007,True,1
59717,Valve,2007,True,1
59718,Valve,2007,True,2
59719,Valve,2007,True,1
59720,Valve,2007,True,2
59721,Valve,2007,True,1
59722,Valve,2007,True,2
59723,Valve,2007,True,2
59724,Valve,2007,True,2
59725,Valve,2007,True,2
59726,Valve,2007,True,2
59727,Valve,2007,True,2
59728,Valve,2007,True,2
59729,Valve,2007,True,1
59730,Valve,2007,True,2
59731,Valve,2007,True,1
59732,Valve,2007,True,2
59733,Valve,2007,True,1
59734,Valve,2007,True,2
59735,Valve,2007,True,2
59736,Valve,2007,True,2
59737,Valve,2007,True,1
59738,Valve,2007,True,1
59739,Valve,2007,True,2
59740,Valve,2007,True,2
59741,Valve,2007,True,2
59742,Valve,2007,True,2
59743,Valve,2007,True,2
59744,Valve,2007,True,2
59745,Valve,2007,True,1
59746,Valve,2007,True,1
59747,Valve,2007,True,2
59748,Valve,2007,True,2
59749,Valve,2007,True,2
59750,Valve,2007,True,1
59751,Valve,2007,True,1
59752,Valve,2007,True,1
59753,Valve,2007,True,2
59754,Valve,2007,True,2
59755,Valve,2007,True,2
59756,Valve,2007,False,1
59757,Valve,2007,True,0
59758,Valve,2007,True,2
59759,Valve,2007,True,2
59760,Valve,2007,True,2
59761,Valve,2007,True,2
59762,Valve,2007,True,1
59763,Valve,2007,True,2
59764,Valve,2007,True,2
59765,Valve,2007,True,2
59766,Valve,2007,True,2
59767,Valve,2007,True,2
59768,Valve,2007,True,2
59769,Valve,2007,True,2
59770,Valve,2007,True,2
59771,Valve,2007,True,2
59772,Valve,2007,True,1
59773,Valve,2007,True,1
59774,Valve,2007,True,2
59775,Valve,2007,True,1
59776,Valve,2007,True,2
59777,Valve,2007,True,2
59778,Valve,2007,True,1
59779,Valve,2007,True,2
59780,Valve,2007,True,1
59781,Valve,2007,True,2
59782,Valve,2007,True,1
59783,Valve,2007,True,1
59784,Valve,2007,True,1
59785,Valve,2007,True,2
59786,Valve,2007,True,2
59787,Valve,2007,True,2
59788,Valve,2007,True,2
59789,Valve,2007,True,1
59790,Valve,2007,True,2
59791,Valve,2007,True,2
59792,Valve,2007,True,0
59793,Valve,2007,True,2
59794,Valve,2007,True,2
59795,Valve,2007,True,1
59796,Valve,2007,True,2
59797,Valve,2007,True,2
59798,Valve,2007,True,2
59799,Valve,2007,True,1
59800,Valve,2007,True,1
59801,Valve,2007,True,2
59802,Valve,2007,True,2
59803,Valve,2007,True,2
59804,Valve,2007,True,2
59805,Valve,2007,True,2
59806,Valve,2007,True,2
59807,Valve,2007,True,1
59808,Valve,2007,True,1
59809,Valve,2007,True,2
59810,Valve,2007,True,2
59811,Valve,2007,True,2
59812,Valve,2007,True,1
59813,Valve,2007,True,2
59814,Valve,2007,True,1
59815,Valve,2007,True,1
59816,Valve,2007,True,2
59817,Valve,2007,True,2
59818,Valve,2007,True,2
59819,Valve,2007,True,1
59820,Valve,2007,True,2
59821,Valve,2007,True,2
59822,Valve,2007,True,2
59823,Valve,2007,True,1
59824,Valve,2007,True,2
59825,Valve,2007,True,2
59826,Valve,2007,True,1
59827,Valve,2007,True,2
59828,Valve,2007,True,1
59829,Valve,2007,True,1
59830,Valve,2007,True,2
59831,Valve,2007,True,2
59832,Valve,2007,True,1
59833,Valve,2007,True,2
59834,Valve,2007,True,1
59835,Valve,2007,True,1
59836,Valve,2007,True,2
59837,Valve,2007,True,2
59838,Valve,2007,True,2
59839,Valve,2007,True,1
59840,Valve,2007,True,1
59841,Valve,2007,True,1
59842,Valve,2007,True,1
59843,Valve,2007,True,1
59844,Valve,2007,True,1
59845,Valve,2007,True,2
59846,Valve,2007,True,1
59847,Valve,2007,True,2
59848,Valve,2007,True,2
59849,Valve,2007,True,2
59850,Valve,2007,True,2
59851,Valve,2007,True,2
59852,Valve,2007,True,1
59853,Valve,2007,True,2
59854,Valve,2007,True,0
59855,Valve,2007,True,2
59856,Valve,2007,True,1
59857,Valve,2007,True,2
59858,Valve,2007,True,0
59859,Valve,2007,True,1
59860,Valve,2007,True,2
59861,Valve,2007,True,2
59862,Valve,2007,True,2
59863,Valve,2007,True,2
59864,Valve,2007,True,2
59865,Valve,2007,False,1
59866,Valve,2007,True,2
59867,Valve,2007,True,2
59868,Valve,2007,True,1
59869,Valve,2007,True,2
59870,Valve,2007,True,1
59871,Valve,2007,True,2
59872,Valve,2007,True,2
59873,Valve,2007,True,0
59874,Valve,2007,True,2
59875,Valve,2007,True,2
59876,Valve,2007,True,2
59877,Valve,2007,True,2
59878,Valve,2007,True,2
59879,Valve,2007,True,2
59880,Valve,2007,True,2
59881,Valve,2007,True,2
59882,Valve,2007,True,1
59883,Valve,2007,True,1
59884,Valve,2007,True,2
59885,Valve,2007,True,2
59886,Valve,2007,True,2
59887,Valve,2007,True,2
59888,Valve,2007,True,2
59889,Valve,2007,True,1
59890,Valve,2007,True,1
